Date,Close,Close_1,Close_2,Close_3,Close_4,Close_5,Close_6,Close_7,Close_8,Close_9,Close_10,Close_11,Close_12,Close_13,Close_14,Close_15,Close_16,Close_17,Close_18,Close_19,Close_20,Close_21,Close_22,Close_23,Close_24,Close_25,Close_26,Close_27,Close_28,Close_29,Close_30
2018-03-27,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039,10951,10397.90039,10725.59961,10366.7002,9664.730469
2018-03-28,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039,10951,10397.90039,10725.59961,10366.7002
2018-03-29,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039,10951,10397.90039,10725.59961
2018-03-30,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039,10951,10397.90039
2018-03-31,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039,10951
2018-04-01,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002,11086.40039
2018-04-02,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961,11489.7002
2018-04-03,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981,11512.59961
2018-04-04,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039,11573.29981
2018-04-05,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313,10779.90039
2018-04-06,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766,9965.570313
2018-04-07,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805,9395.009766
2018-04-08,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866,9337.549805
2018-04-09,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883,8866
2018-04-10,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117,9578.629883
2018-04-11,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609,9205.120117
2018-04-12,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957,9194.849609
2018-04-13,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352,8269.80957
2018-04-14,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609,8300.860352
2018-04-15,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883,8338.349609
2018-04-16,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688,7916.879883
2018-04-17,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391,8223.679688
2018-04-18,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727,8630.650391
2018-04-19,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273,8913.469727
2018-04-20,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727,8929.280273
2018-04-21,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117,8728.469727
2018-04-22,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117,8879.620117
2018-04-23,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273,8668.120117
2018-04-24,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391,8495.780273
2018-04-25,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039,8209.400391
2018-04-26,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998,7833.040039
2018-04-27,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195,7954.47998
2018-04-28,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002,7165.700195
2018-04-29,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785,6890.52002
2018-04-30,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998,6973.529785
2018-05-01,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805,6844.22998
2018-05-02,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863,7083.799805
2018-05-03,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844,7456.109863
2018-05-04,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215,6853.839844
2018-05-05,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824,6811.470215
2018-05-06,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844,6636.319824
2018-05-07,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002,6911.089844
2018-05-08,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998,7023.52002
2018-05-09,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766,6770.72998
2018-05-10,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824,6834.759766
2018-05-11,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25,6968.319824
2018-05-12,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961,7889.25
2018-05-13,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234,7895.959961
2018-05-14,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352,7986.240234
2018-05-15,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922,8329.110352
2018-05-16,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844,8058.669922
2018-05-17,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922,7902.089844
2018-05-18,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957,8163.419922
2018-05-19,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078,8294.30957
2018-05-20,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078,8845.830078
2018-05-21,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961,8895.580078
2018-05-22,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883,8802.459961
2018-05-23,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5,8930.879883
2018-05-24,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234,9697.5
2018-05-25,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766,8845.740234
2018-05-26,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805,9281.509766
2018-05-27,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469,8987.049805
2018-05-28,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078,9348.480469
2018-05-29,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805,9419.080078
2018-05-30,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766,9240.549805
2018-05-31,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922,9119.009766
2018-06-01,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352,9235.919922
2018-06-02,7643.450195,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766,9743.860352
2018-06-03,7720.25,7643.450195,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391,9700.759766
2018-06-04,7514.470215,7720.25,7643.450195,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805,9858.150391
2018-06-05,7633.759766,7514.470215,7720.25,7643.450195,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766,9654.799805
2018-06-06,7653.97998,7633.759766,7514.470215,7720.25,7643.450195,7541.450195,7494.169922,7406.52002,7472.589844,7135.990234,7368.220215,7355.879883,7480.140137,7587.339844,7557.819824,8041.779785,8418.990234,8513.25,8247.179688,8250.969727,8094.319824,8368.830078,8510.379883,8716.790039,8723.94043,8504.889648,8441.490234,9043.94043,9325.179688,9234.820313,9373.009766
